,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
phphQEck0,0.1666717055380295,0.1457339035660242,1.0,0.0116089555673614,0.0,0.7912626142156046,0.2660536922684543,0.0,0.0,0.0,0.0209224011833918,0.0128925481481801,0.6545829780985433,0.6736818711853396,0.4871719908931656,8.988520115650313e-20,3.759111234651905e-21,1.8776228304664336e-33,6.568977071262372e-34,0.4658193774777702,0.5816884409395712,3.902074569532164e-05,0.0,0.6344637268075243,0.0,0.0,1.132361713189588e-15,0.0,0.0,1.0000000000000002,1.2068033538031298e-16,3.53344305158334e-18,1.0,0.076843745017494,0.0001356011054397,2.0640499134208705e-05,0.0520275439938791,0.5468005273298855,0.3427849419331774,0.0055436985731352,0.0550153495116098,1.1751231223913852e-08,1.5019231177028723e-08,0.0,0.0,0.0,0.8811525323113643,0.2514792724551917,1.1024693382116351e-16,5.053982078478361e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722119702255042,0.3930261034328917,0.8749625495013609,0.2277421168040871,0.0520275439938791,0.1912913681415107,0.0022093222213993,0.0469030969030969,0.0290534298699025,0.1899361430395913,0.0298831376656689,0.0010330578512396,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0010330578512396,0.0,0.0006156046304035,0.0,0.9915214321458354,0.0503251944770495,0.0,0.829503713118589,0.2380212185156771,0.0,0.0,0.0,0.0,0.0,0.0,0.0619181172906952,0.0054180459399761,0.0078113127042921,0.0,1.651786501363995e-11,3.1031979279113567e-18,0.532924254052368,0.3281708733380375,0.0371601574849547,0.3994195915047506,0.0331455685271065,0.2123109727397475,0.0,0.0,0.6659779614325068,0.6854548440893041,0.0,0.6740840056855231,0.0
phplE7q6h,0.0418207152698587,0.0938918765010403,0.7480549877763478,0.0022284767993739,0.0032977382200825,0.0,0.4550273084746579,0.0,0.0,0.0,0.0056345898778146,0.0035771876142827,0.9900570852202925,0.3074567366936754,0.6938092908836402,2.326484873022434e-17,2.473236666499719e-17,3.282441160030835e-30,2.2400564809303524e-30,0.3004292231910234,0.428191066525564,0.001198413827533,0.0,0.1110767300984509,6.343481119179771e-15,8.66372732274953e-17,1.7610975384224642e-15,2.2970109683913165e-14,3.1032133307676874e-16,0.0130557962446024,2.8246756461416505e-17,2.155205252365451e-18,0.827886384735833,0.0087916333726353,1.0,0.7579147774414565,0.209487375669472,0.6018332485237786,0.2278980020329948,0.0011531912827578,0.0032274244062448,5.339134990805189e-09,5.242914391529155e-09,0.0,0.023486506199854,0.0,0.0880357818513554,0.5490819381370662,3.139439681576952e-17,2.211954264575809e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487786965630095,0.0526417195251327,0.1019589272129554,0.2681586971748608,0.209487375669472,0.164683885879984,0.162683180381386,0.2353146853146853,0.1660908255955241,0.1632840722495895,0.0488932659609698,0.012396694214876,0.0,0.0,0.0,0.2417582417582418,0.0,0.0572817005863384,0.0,0.012396694214876,0.025830258302583,0.0056341780624753,0.0,0.4050032990423234,0.4182012925610735,0.0,0.0684656164080101,0.3905790048577933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0053705634652838,0.0013033795333202,1.652243437027262e-11,6.45362569214284e-17,0.5887115579558082,0.2151671147980091,0.0529395267115069,0.3757420152136528,0.0068834944427708,0.1040588468873345,0.0,0.0,0.1410861865407319,0.0570354799214085,0.0,0.2065227728223415,0.3834879672778187
phpmPOD5A,0.1093653884010244,0.604686337681754,0.6653132157435697,0.5449488578876606,0.0009382164788971,0.8976521546577764,0.0006061837321678,0.0,0.0,0.0,0.0019629884050982,0.0008003995695867,0.106447374101176,0.0375075889636556,0.1403945108397432,2.414941876132507e-15,1.7377792611257116e-15,9.281182986785019e-28,4.5640361982168465e-28,0.8681253960378232,0.0369979499174627,0.0015295258338621,0.0,0.9591130416957904,1.4781309261407046e-13,2.467310696860821e-14,2.2308257963005102e-14,4.638434475112118e-13,8.487774295878074e-14,0.044531483946188,5.3255202863914726e-14,2.337125594117313e-14,0.6139691402402414,0.5397832166357186,0.010552924349054,0.0166745647334111,0.4022953328232593,0.6631930167366923,0.2650652709643602,0.0004543555052654,0.0020134346975584,2.3080167344531445e-07,6.050237527323333e-07,0.0,0.2836183960471304,0.0,0.8998924994977617,0.0007201835051623,4.2564240407088866e-14,2.6627143483667038e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123621120489476,0.0041797447008847,0.8575310403333243,0.0130771149523592,0.4022953328232593,0.4918009745269665,0.1427334876234879,0.3406468531468531,0.2959291183492778,0.4909493401447425,1.0,0.0072314049586776,0.0,0.0,0.0,0.0,0.0,0.1301704110105426,0.0,0.0072314049586776,0.0129151291512915,0.0204339268297195,0.0,0.8934819039940645,0.0090857187111572,0.0,0.9526761124320332,0.0009927154981004,0.0,0.0,0.0,0.0,0.0,0.0,0.0730711645966888,0.14057475331956,0.0082217363144314,0.0096469717925971,1.663730971662591e-11,1.7216086356082453e-14,0.6515736275725419,0.2519092200796533,0.0299112435670281,0.2963363269286994,0.0032902269592008,0.0679705259016268,0.0,0.0,0.220615243342516,0.2807799918690314,0.0,0.9635447747031332,0.0006096015002318
phpwRjVjk,0.0188181789268055,0.0,0.6555530137152145,0.0002142950349174,0.0013054425151213,0.268794773186303,0.0897519869497422,0.0,0.0,0.0,0.0310114138363254,0.0260792020150058,0.9898629661973743,0.1903008168441764,0.0,6.1498892917485266e-24,0.0,4.422937554624098e-37,3.57141735040252e-38,0.4138793220572916,0.1522244164997047,0.0002691104960544,0.0,0.1121538609686586,0.0,0.0,1.8689239846726144e-18,0.0,0.0,0.0323990815687974,2.024781088136341e-18,5.320007171643777e-20,0.7195770651369938,0.0453204984769009,0.0001298091886021,3.689378087699194e-05,0.0931905126243305,0.523894598726912,0.3217833566139975,0.0029682798277435,0.0151869473600804,2.0563893060403373e-06,6.347211062591073e-06,0.0,0.0206219312602292,0.0,0.2309647733603581,0.1170003403324162,2.2523580361449385e-18,6.197273220593021e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1877623172411263,0.261547375544498,0.3784838321876013,0.0782602715022741,0.0931905126243305,0.5133060179210719,0.2048028085487992,0.0649782649782649,0.0770400921712501,0.5124904214559387,0.0701113890973992,0.0,0.0,0.0,0.0,0.0,0.0,0.0176188349442957,0.0,0.0,0.0018450184501845,0.0011872784398728,0.0,0.8341421040626642,0.0530556113090104,0.0,0.2408019169977602,0.0684255325186406,0.0,0.0,0.0,0.0,0.0,0.0,0.0675323509291348,0.0018738996507215,0.0006141059153387,6.239900970730421e-05,1.6517719481783244e-11,9.868328405714594e-21,0.5089781575216987,0.3078258571002569,0.0182130005411301,0.2916466434214175,0.0195604184297019,0.1500028305223056,0.0,0.0,1.0,0.4258725240235984,0.0,0.2755386643439097,0.0979131517284945
phpxijhaP,0.0044379572141267,0.00101222823709,0.6859500859321191,4.018907673393025e-07,0.0096195112832079,0.4108363290707203,0.0619903456589714,0.0,0.0,0.0,0.0405900749208982,0.001646813068875,0.999999377751057,0.1671333886465352,0.0295329933670497,6.447821540048474e-24,1.0170438880540442e-25,5.280601363775607e-37,1.1872028741542492e-37,0.4793808095442566,0.1270356217128782,0.0001599265345117,0.0,0.0008794862839819,0.0,0.0,4.312483120935227e-17,0.0,0.0,0.0044859862908451,1.8379509721481893e-18,7.633995777781996e-21,0.7437542749974039,0.003797554862933,0.0002174240672132,5.540108407793895e-06,0.0711553175210405,0.3858160133982936,0.1302819709169488,0.0039779215523724,0.0178994012591077,2.1591151296486223e-11,1.6086363178452996e-11,0.0,0.0329764453961455,0.0,0.9616756631199088,0.0367421247257168,2.043991998674365e-18,6.925552882838216e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843248024970443,0.0224137313251233,0.965892155485425,0.0245187427369031,0.0711553175210405,0.0392039612508503,0.1119339705886,0.1108185931715343,0.1011052439918093,0.0375938697318007,0.0145896783296311,0.018595041322314,0.0,0.0,0.0,0.0,0.0,0.0262233822426728,0.0693877551020408,0.018595041322314,0.03690036900369,0.000765508882423,0.0,0.9309548672372852,0.0220602171785269,0.0,0.4020285705119453,0.0499955887033421,0.0,0.0,0.0,0.0,0.0,0.0,0.0664171823749956,0.0004802560879904,2.585580223058978e-05,1.026326025406616e-06,1.6517719506074863e-11,3.2369852262821247e-21,0.3672747075239784,0.1232953404076381,0.1119325663371205,0.5626678299046122,0.0320252636058231,0.0962125357918093,0.0,0.0,0.0981404958677686,0.0555881699738264,0.0,0.425712560001575,0.0952289608490402
pol,0.1955167132085002,0.9035467485738152,0.0400756664930504,0.6682201788784238,0.0113975551127338,0.4058446044297571,0.0008834781921007,0.0,0.0,0.0,1.0,1.0000000000000002,0.8963473520120189,0.0,0.0,1.967066338777165e-22,1.9080795490340196e-22,4.891481816614129e-35,3.696368985187307e-35,0.553972644492704,0.1239382421116366,0.0013777908972888,0.0,0.3556368914467731,2.525745951025534e-17,1.6221564583992418e-17,2.6960777088161676e-16,8.974322180204355e-17,5.802742880191199e-17,0.0037820376160722,4.671922076457974e-18,3.429154428109701e-18,0.0826043865575028,0.643518603761034,0.0002247749419733,0.0,0.0419280795715378,0.4370638158021923,0.195050898188398,0.0069425501480323,0.0456119959529597,4.11454706059808e-11,2.4365103154513855e-11,0.0,0.1521739130434783,0.0,0.779921716516139,0.0410846751880751,2.006477062223569e-18,2.8249066424328106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039598933130553,0.1613539081409751,0.4437597127699479,0.0395073930986326,0.0419280795715378,0.0096321890792386,0.0323959283849092,0.0599067599067599,0.0349643633374836,0.0168582375478927,0.025581050917727,0.0475206611570247,0.0,0.0,0.0,0.0088652482269503,0.0,0.0573636486558467,0.0897959183673469,0.0475206611570247,0.047970479704797,0.001138210466783,0.0,0.9625497725931018,0.015718153844899,0.0,0.3823793837082039,0.0007903914207048,0.0,0.0,0.0,0.0,0.0,0.0,0.0662666102720851,0.0,0.93168682117219,1.0,1.651773871400275e-11,1.1906724627974037e-17,0.4203249626962443,0.1819634598277637,0.080775622800821,0.4032028261319353,0.0404389034834501,0.2392537946570189,0.0,0.0,0.0396866391184572,0.1302034493786641,0.0,0.4254790548002696,0.0009122712214776
pollen,0.0274266652013325,0.1501206983955144,0.6214758706145241,7.397067069029143e-07,0.0046020381020625,0.1275078547185534,0.0372924722358637,0.0,0.0,0.0,0.0008261130511083,0.0002294853876442,1.0,0.2978901464232296,0.6851632971005847,4.221673715848114e-22,1.2868764650757644e-22,2.1286266712215952e-35,7.672808319324786e-36,0.3869652388225938,0.1535492454244472,0.0122076089492045,0.0,0.0,0.0,0.0,3.0566686893494746e-18,0.0,0.0,0.0093781235158757,1.1213347966929424e-17,1.3666361228761216e-18,0.7024440496516641,0.0005749202585067,0.0002135927881427,2.280281926133506e-05,0.1609793420045906,0.7380484516415898,0.3628126710734968,0.0015920695597635,0.0011112298298955,8.944942555462946e-05,0.0004445386766001,0.0,0.0106261859582542,0.0,0.103464630454738,0.1067079140189668,1.244922232972206e-17,1.518215639216389e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049771350893486,0.0037585377444181,0.1736283550595485,0.0557293384005461,0.1609793420045906,0.3544304973329679,0.4873117943894697,0.0985526101805171,0.0915358795553754,0.3533486590038314,0.0387837041247619,0.003099173553719,0.0,0.0,0.0,0.2,0.0,0.0116694050979894,0.0,0.003099173553719,0.0092250922509225,0.0477683571540284,0.0,0.3511318749520423,0.0854989733853507,0.0,0.0482789920358088,0.0082118589164137,0.0,0.0,0.0,0.0,0.0,0.0,0.0665348122826449,0.0020146044238633,5.2935809350952925e-06,2.1630831405786606e-06,1.6517719470494516e-11,4.8472252466394904e-20,0.7286525904522851,0.3491150799246073,0.0089927729158275,0.3122014641016129,0.0075567925695182,0.1478681479359835,0.0,0.0,0.3987603305785124,0.012425231054612,0.0,0.1103990671480285,0.0082552331021705
puma32H,0.0025328034469193,0.000482687065921,0.6999402447326947,0.0,0.0139226914073153,0.3907520611216425,0.0527823204542384,0.0,0.0,0.0,0.0010404764948058,0.0035358428047123,0.999942229046247,0.0085514620291629,0.0181827259854073,1.1050041063745261e-23,1.6033098084296288e-23,1.3025222767376363e-34,9.240972337699413e-35,0.3660713310078115,0.0761610996130997,0.0073007175412489,0.0,0.0084742167987837,0.0,0.0,2.75978409351382e-16,0.0,0.0,0.0030903315269475,1.6247315546475268e-17,1.0098941328496937e-17,0.7832738492496226,0.0072943054904018,9.02865921426444e-05,1.7736108057568326e-06,0.0812547819433817,0.445756588085428,0.1975182982025141,0.0034474492234769,0.0238278662932993,9.328058186163e-10,2.2948800161737718e-09,0.0,0.0026266416510319,0.0,0.387200293664623,0.0886451326726955,1.8048646837458204e-17,1.1216186334364053e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083370693020582,0.0426549566224064,0.4306971552459404,0.0636709295456039,0.0812547819433817,0.027969913582147,0.1154412867391609,0.0850909090909091,0.0863782962263446,0.0263409961685823,0.0164877212836044,0.03099173553719,0.0,0.0,0.0,0.0,0.0,0.0294685257952035,0.0,0.03099173553719,0.0,0.031650241791474,0.0,0.4080780611794801,0.0655904145337076,0.0,0.0601678825323821,0.0103887673204102,0.0,0.0,0.0,0.0,0.0,0.0,0.0662316381548122,0.0002448718985605,2.692839112363726e-07,1.822613486945953e-07,1.651772023938732e-11,2.3207733866790377e-19,0.4287850635918607,0.1853952122002942,0.0533588400520164,0.370347687904901,0.0249669484768882,0.1365550954314839,0.0,0.0,0.0605630165289256,0.223964886318997,0.0,0.1150071961638863,0.0426495658942566
puma8NH,0.0024567686524403,0.0006096105705744,0.6999402447326947,0.0,0.0034478450525803,0.4673632545184359,0.0829455603013453,0.0,0.0,0.0,0.0099018503752316,0.0166643137766365,0.9999817210362776,0.00676826785902,0.0129495002759796,1.793438055495658e-25,3.883895419731128e-26,4.052184861585709e-37,6.565566360510478e-38,0.4742974230770744,0.1423479575913304,0.0007942563695916,0.0,0.0047667469493158,0.0,0.0,1.318059065184469e-17,0.0,0.0,0.012492637304784,1.9277806572270198e-18,2.2110331672665543e-19,0.7774531301985473,0.0341821168876299,9.053986471459587e-05,8.229936949762517e-07,0.1640397857689365,0.5041992592610993,0.1948328592143559,0.0015567229315289,0.0059617272122073,7.352283831339209e-10,8.042815229897095e-10,0.0,0.0495344506517691,0.0,0.7008821665430347,0.0382280870313474,2.145488184936332e-18,2.4489302780758966e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07250527994677,0.1983002133911878,0.7223141881820931,0.0285348308495412,0.1640397857689365,0.2257228126192469,0.233110144653107,0.2004450095359186,0.1507627543595411,0.2244252873563219,0.0427999021822463,0.006198347107438,0.0,0.0,0.0,0.0,0.0,0.0294685257952035,0.0,0.006198347107438,0.0,0.0035236398023297,0.0,0.6645935118658806,0.0492663697612191,0.0,0.0486526663603135,0.0173299995853677,0.0,0.0,0.0,0.0,0.0,0.0,0.0661919066158828,0.0002636884789142,3.8998298896699874e-07,2.54549501298178e-07,1.6517719509335716e-11,4.210943934205005e-21,0.4885346009864127,0.1832971740171021,0.0719446183098042,0.4443316333339905,0.0129027370813777,0.0783232392508047,0.0,0.0,0.2484504132231405,0.2919940959102563,0.0,0.1062621588935471,0.0387172611071252
quake,0.085609864259239,0.2623766518980794,0.560498019840081,0.0006017194982112,0.0048810425795367,0.2126099278082176,0.0097982384346324,0.0,0.0,0.0,0.0025392708257039,0.001407408512532,0.9884836702406704,0.0934149727520862,0.1831104557110352,1.2530101328339607e-20,1.1992300890847364e-21,4.221367152344144e-33,9.996236915048608e-34,0.3856146689638403,0.1103461228720385,0.0056101957970842,0.0,0.1195261432776117,0.0,0.0,9.553224207163116e-17,0.0,0.0,0.0088443467816131,1.2834913469931732e-16,3.597923409098933e-17,0.6371443025370369,0.0013454135945237,0.000566527776693,0.0008171347223987,0.1126243305279265,0.6899109631380886,0.3471153167350022,0.0024048121123904,0.0016488299322712,3.346065409183083e-07,6.346531726807419e-07,0.0,0.0227642276422764,0.0,0.2385748397648379,0.0647761338649572,7.916096370391168e-17,1.0332014181164672e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107470469404161,0.0105908287721671,0.2854970055379745,0.050692289395969,0.1126243305279265,0.4134478164214867,0.6026556971357022,0.0895104895104895,0.0599788616670843,0.4124648786717753,0.0721131225670323,0.0010330578512396,0.0,0.0,0.0,0.0,0.0,0.0048267412940419,0.0,0.0010330578512396,0.0018450184501845,0.0203401511390694,0.0,0.3620635946651778,0.1320428682879583,0.0,0.1591525587110525,0.0040919737694574,0.0,0.0,0.0,0.0,0.0,0.0,0.0769445293089203,0.0402513655097698,0.0019270454181244,0.0031101580240147,1.6517768332414513e-11,1.2918856960267049e-17,0.6793875868201404,0.3330318316909914,0.0223261617967698,0.3673808471670866,0.0121158756566371,0.1734088915014646,0.0,0.0,0.6659779614325068,0.0811994300858625,0.0,0.2034260038465269,0.0498459892315577
space_ga,0.2231949314297321,0.8392639822357523,0.6026586974892756,6.111190928282895e-07,0.0068607952059255,0.5191770247629296,0.2479762499957339,0.0,0.0,0.0,0.0247016818189937,0.0289751785959273,0.9999387188007008,0.5744345801498786,0.9655732498100638,3.383472190926436e-17,1.3169361614526777e-17,9.7089399521333e-24,7.170527367220948e-24,0.5224990367118163,0.250277269375632,0.0004413166382396,0.0,0.0087278705362433,0.0,0.0,3.0326680072244723e-11,0.0,0.0,0.006295848535841,3.0286206168665334e-12,2.236783326661904e-12,0.6721806686721133,0.0418463337537856,0.0004439028437304,0.0003874343424742,0.0667176740627391,0.4439111446792182,0.2118007014798099,0.0042615631321336,0.0088207429604049,4.3717151865584546e-10,6.788724835334734e-10,0.0,0.0319634703196347,0.0,0.7027813543017818,0.2885422191174753,3.3449809939570776e-12,2.470430834246893e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238574733577556,0.2426675015463687,0.2785921055357345,0.5364444552825125,0.0667176740627391,0.1225687294690434,0.2503376455205757,0.0755244755244755,0.0644426465663262,0.1210983397190293,0.0467548002182193,0.0041322314049586,0.0,0.0,0.0,0.4,0.0,0.0086332291227049,0.0,0.0041322314049586,0.011070110701107,0.0017413707545815,0.0,0.3118844631282579,0.1879006860579836,0.0,0.0780973258824673,0.2544927234847492,0.0,0.0,0.0,0.0,0.0,0.0,0.0667019311269714,0.0132348206156421,2.1949293935632825e-05,2.60964660247855e-05,0.0,1.2199150551127384e-11,0.4270000653609011,0.1989145328028749,0.0568024143194609,0.3982625958523515,0.0300027049602689,0.1506737197477971,0.0,0.0,0.3319559228650137,0.2544814163177359,0.0,0.0850302690013162,0.2765730693000712
spambase,0.0576434049079946,0.4334703448323548,0.0965164640325805,0.5620132899726178,0.0442506461795119,0.5969279485833464,0.2340048695170427,0.0,0.0,0.0,0.2056910637488511,0.1631356939041685,0.9571720280317282,0.0611357954650942,0.2784194055860978,1.2995888328523827e-21,1.098160198057916e-20,3.1560651294813595e-33,6.67026156758476e-33,0.2415872483485184,0.1339250749887707,0.0002999663008938,0.0,0.2298592167981348,2.8837340603938927e-18,5.538429326097012e-18,3.479574206118562e-15,3.487707218926552e-18,6.300387634202613e-18,0.0009444425232385,6.01222446179917e-18,1.1544571891000336e-17,0.1384454318094534,0.5324545672300609,0.0272732474791541,0.0363014266681721,0.0454475899005355,0.6163006672605142,0.4105491509396949,0.0063849659538425,0.0285260411547583,2.7472774232754975e-07,5.885762301192846e-07,0.0,0.0140468227424749,0.0,0.798173138424102,0.0933375867503021,4.376687688486121e-18,8.53529845864478e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672360697549167,0.2255896011903939,0.7134769033112238,0.302551858966531,0.0454475899005355,0.0087888419827478,0.115133256668479,0.0325791855203619,0.0214033657167771,0.0083616858237547,0.014488148455776,0.0568181818181818,0.0,0.0,0.0,0.0194235588972431,0.0,0.0147547499149788,0.0,0.0568181818181818,0.1051660516605166,0.0002597455423579,0.0,0.7214862940832558,0.1306068579116655,0.0,0.2634651860686552,0.003529267554986,0.0,0.0,0.0,0.0,0.0,0.0,0.2118063011951074,0.1289749116428092,0.0121784253106288,0.0092641582926858,1.6517722285699096e-11,5.325273029788019e-18,0.6045083584768436,0.396308334030846,0.0201083042120988,0.373380623976806,0.031127697889598,0.2710665957009169,0.0,0.0,0.0330940988835725,0.097879730940746,0.0,0.3608501720831367,0.1876472233916088
sylva_prior,0.0082219724110048,0.1110147462561838,0.0704307968185504,0.9709331348423887,0.0267811504777613,0.8976919084237135,0.0200898716782999,0.0,0.0,0.0,0.0884522190275684,0.2617288726770262,0.1255419972123224,0.0,0.0,2.3925377817326147e-21,6.756739750928648e-21,2.279830259011865e-33,2.4017846778587426e-33,0.91404325291301,0.0284058932046955,0.0006237935910008,0.0,0.9511750571263724,5.99564254107515e-17,7.170122691238259e-17,6.394568971459344e-15,2.081732972927523e-16,2.5342696304455765e-16,0.001588007567726,4.7859002285842325e-17,3.703929496465944e-17,0.0,0.955324433004458,0.0002247749419733,0.0,0.015761285386381,0.4114082449342565,0.280861418191289,0.0187474040878784,0.1644149848647158,7.890380397583231e-11,7.164978098766931e-11,0.0,0.1466666666666667,0.0,0.972008620330756,0.0221974591597571,5.001764341123761e-17,3.7167386348293737e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302017451461154,0.0961368860482854,0.9721913744365238,0.01464309321047,0.015761285386381,0.0016106520595895,0.012602836336843,0.0165834165834165,0.0112980705980216,0.0023915174195847,0.0047844023680252,0.1095041322314049,0.6397058823529411,0.0,0.0,0.0031152647975077,0.0,0.0548847195532191,0.0204081632653061,0.1095041322314049,0.1863468634686347,0.001868589206892,0.0,0.9720445567688044,0.0087754058651603,0.0,0.9454217936074408,0.0012770625614905,0.0,0.0,0.0,0.0,0.0,0.0,0.0662666102720851,0.0,0.8265438499064227,0.4050356777135686,1.651780943808052e-11,6.73933217601084e-17,0.3954610763324632,0.263946106299236,0.0586247676774199,0.4650969084630042,0.0891058658355612,0.4267123380871606,0.0,0.0,0.0164906642179369,0.103040187056916,0.0,0.9564673444898372,0.0015060395022803
visualizing_soil,0.0507780494546056,0.3346079159208325,0.5333685163483812,0.9969645643157392,0.001611322401565,0.7144501801066533,0.7526079403179772,0.0,0.0,0.0,0.3275785882576797,0.4965981687214686,0.9904992714605896,0.0870279880627091,0.363626564101156,3.0274160557024125e-23,1.3402282591648618e-23,9.196653098871977e-35,5.531840927425643e-35,0.4125393074864426,0.2699197113981103,5.918635266494341e-05,0.0,0.108582951505768,0.0,0.0,1.6813765284778364e-17,0.0,0.0,0.0264032752475793,1.366241653651561e-17,7.581973033481053e-18,0.5625812771251166,0.9999999999999998,0.0001429856478463,6.972015797823498e-05,0.0004590665646518,0.0597598932859048,0.0322370896350852,0.3998163733741392,0.4608839906305519,1.0207343720260677e-15,7.973762417266451e-17,0.0,0.2799999999999999,0.0,0.8593754287709459,0.6650660140408171,1.4354043055745258e-17,7.923524041690239e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262369167911451,0.7554560433187658,0.5515751805607656,0.9366931567280056,0.0004590665646518,0.0016729855187029,0.0005547543603005,0.0013986013986013,0.002068159761657,0.0016858237547892,0.0,0.0020661157024793,0.0073529411764705,0.0,0.0,0.0,0.0,0.031308259955666,0.0,0.0020661157024793,0.003690036900369,0.0002463200061981,0.0,0.9015812163232592,0.3693620815312383,0.0,0.2974106661238513,0.1992734639507624,0.0,0.0,0.0,0.0,0.0,0.0,0.0726925348769752,0.0097719236289928,0.2502613454736919,0.5029608307558135,1.6517733491895635e-11,7.84536940585373e-18,0.048675715520309,0.024020888383008,0.6438099052943095,1.0,0.8997463883509333,0.3833259389999639,0.0,0.0,0.4989669421487603,0.7225135307924392,0.0,0.1093856153750136,0.5146611166402025
wind,0.0433758725324781,0.143994502664162,0.6594666310448921,0.0916847602975448,0.0075704369502303,0.6743579912910659,0.1388164236516412,0.0,0.0,0.0,0.0724319319203126,0.0372209271536907,0.995985232367741,0.4896616717765466,1.0,3.537726232568745e-22,6.576423763827616e-23,1.1706407213847064e-35,7.193100348733958e-36,0.672747249183232,0.0720733000116162,6.477792530791543e-05,0.0,0.0706193326900778,1.5365062103638264e-17,7.850568648107017e-18,1.9642133287861924e-16,4.9521678592110816e-17,2.848483661280599e-17,0.0057049980332469,9.095570819408296e-18,9.18159298831502e-19,0.6957975429633939,0.0787471516840729,0.0002212190631002,8.447160092058721e-05,0.1040550879877582,0.4378094402334566,0.1562269947903611,0.0026274044340534,0.0106380948639339,9.209606764294589e-11,8.299389411751445e-11,0.0,0.0451612903225806,0.0,0.7367035697876927,0.0971520727236043,1.010625932851969e-17,1.1311537916300637e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042638522825814,0.4557461027752092,0.6918783698806801,0.0629819356160976,0.1040550879877582,0.0818560758881531,0.1843044209480173,0.1461906514538093,0.1191797476870522,0.0803174603174603,0.027868847113428,0.012396694214876,0.0,0.0,0.0,0.5934065934065934,0.0,0.0228389269719778,0.0,0.012396694214876,0.0202952029520295,0.0003456786089426,0.0,0.7152998117841447,0.0609890369005814,0.0,0.5281592304135607,0.0883654805977084,0.0,0.0,0.0,0.0,0.0,0.0,0.0725966892812676,0.0053004135987253,0.0269963705384355,0.0514751970078117,1.6517734734046062e-11,5.3639492845078404e-18,0.4205110420041374,0.1468801146547393,0.0859699236112879,0.4624597011771096,0.0211923272068251,0.0950319328876244,0.0,0.0,0.141086186540732,0.2580163197042848,0.0,0.541246822993779,0.3303993672678424
